date,strategy,nav
2016-02-02,Bandit Meta-Strategy (UCB),0.9479910930599402
2016-02-03,Bandit Meta-Strategy (UCB),0.9458186495857234
2016-02-04,Bandit Meta-Strategy (UCB),0.9430658887708376
2016-02-05,Bandit Meta-Strategy (UCB),0.9240010302391708
2016-02-08,Bandit Meta-Strategy (UCB),0.9146235411717286
2016-02-09,Bandit Meta-Strategy (UCB),0.9153819686242136
2016-02-10,Bandit Meta-Strategy (UCB),0.9148375360328264
2016-02-11,Bandit Meta-Strategy (UCB),0.9088693373678994
2016-02-12,Bandit Meta-Strategy (UCB),0.9224584055809506
2016-02-16,Bandit Meta-Strategy (UCB),0.9327633050833766
2016-02-17,Bandit Meta-Strategy (UCB),0.947651591479059
2016-02-18,Bandit Meta-Strategy (UCB),0.9389361777278546
2016-02-19,Bandit Meta-Strategy (UCB),0.9417074714283047
2016-02-22,Bandit Meta-Strategy (UCB),0.9572302900278776
2016-02-23,Bandit Meta-Strategy (UCB),0.9518138695061111
2016-02-24,Bandit Meta-Strategy (UCB),0.9584081486333738
2016-02-25,Bandit Meta-Strategy (UCB),0.9712913563847527
2016-02-26,Bandit Meta-Strategy (UCB),0.9630932152631764
2016-02-29,Bandit Meta-Strategy (UCB),0.9547564733477301
2016-03-01,Bandit Meta-Strategy (UCB),0.9732678553674706
2016-03-02,Bandit Meta-Strategy (UCB),0.9752485146165917
2016-03-03,Bandit Meta-Strategy (UCB),0.9763947650018627
2016-03-04,Bandit Meta-Strategy (UCB),0.9810099382861324
2016-03-07,Bandit Meta-Strategy (UCB),0.9796972751639577
2016-03-08,Bandit Meta-Strategy (UCB),0.974356578131749
2016-03-09,Bandit Meta-Strategy (UCB),0.9778997024907856
2016-03-10,Bandit Meta-Strategy (UCB),0.9753985427185076
2016-03-11,Bandit Meta-Strategy (UCB),0.9836400991767961
2016-03-14,Bandit Meta-Strategy (UCB),0.9856656868099051
2016-03-15,Bandit Meta-Strategy (UCB),0.9884596625080038
2016-03-16,Bandit Meta-Strategy (UCB),0.9910127919230209
2016-03-17,Bandit Meta-Strategy (UCB),0.9939422843280383
2016-03-18,Bandit Meta-Strategy (UCB),0.9976248429525919
2016-03-21,Bandit Meta-Strategy (UCB),1.0032961901729684
2016-03-22,Bandit Meta-Strategy (UCB),1.001656876738261
2016-03-23,Bandit Meta-Strategy (UCB),0.9985826571337252
2016-03-24,Bandit Meta-Strategy (UCB),1.0012063012784707
2016-03-28,Bandit Meta-Strategy (UCB),1.0037747035219626
2016-03-29,Bandit Meta-Strategy (UCB),1.01252431064263
2016-03-30,Bandit Meta-Strategy (UCB),1.0157194968540275
2016-03-31,Bandit Meta-Strategy (UCB),1.0154566723888723
2016-04-01,Bandit Meta-Strategy (UCB),1.0266445657479477
2016-04-04,Bandit Meta-Strategy (UCB),1.0272065413885543
2016-04-05,Bandit Meta-Strategy (UCB),1.025119712069252
2016-04-06,Bandit Meta-Strategy (UCB),1.0384030989786681
2016-04-07,Bandit Meta-Strategy (UCB),1.0276416960132673
2016-04-08,Bandit Meta-Strategy (UCB),1.027310119570668
2016-04-11,Bandit Meta-Strategy (UCB),1.021491685440115
2016-04-12,Bandit Meta-Strategy (UCB),1.0324777671037424
2016-04-13,Bandit Meta-Strategy (UCB),1.0426350072194528
2016-04-14,Bandit Meta-Strategy (UCB),1.04373543297094
2016-04-15,Bandit Meta-Strategy (UCB),1.0453736442953658
2016-04-18,Bandit Meta-Strategy (UCB),1.0503088896654253
2016-04-19,Bandit Meta-Strategy (UCB),1.0434635336675957
2016-04-20,Bandit Meta-Strategy (UCB),1.041108786452843
2016-04-21,Bandit Meta-Strategy (UCB),1.03508282634096
2016-04-22,Bandit Meta-Strategy (UCB),1.0358850574468694
2016-04-25,Bandit Meta-Strategy (UCB),1.0365589162426352
2016-04-26,Bandit Meta-Strategy (UCB),1.0319428690845671
2016-04-27,Bandit Meta-Strategy (UCB),1.0318156145654496
2016-04-28,Bandit Meta-Strategy (UCB),1.0244157658564688
2016-04-29,Bandit Meta-Strategy (UCB),1.0200562826798913
2016-05-02,Bandit Meta-Strategy (UCB),1.0309006425678116
2016-05-03,Bandit Meta-Strategy (UCB),1.0253214126114951
2016-05-04,Bandit Meta-Strategy (UCB),1.0212750109918693
2016-05-05,Bandit Meta-Strategy (UCB),1.0198058000680117
2016-05-06,Bandit Meta-Strategy (UCB),1.0282651983667028
2016-05-09,Bandit Meta-Strategy (UCB),1.0303690989992256
2016-05-10,Bandit Meta-Strategy (UCB),1.0402278383506944
2016-05-11,Bandit Meta-Strategy (UCB),1.0253477306092476
2016-05-12,Bandit Meta-Strategy (UCB),1.0257673507089746
2016-05-13,Bandit Meta-Strategy (UCB),1.0243614141309354
2016-05-16,Bandit Meta-Strategy (UCB),1.0349667535520557
2016-05-17,Bandit Meta-Strategy (UCB),1.0244137053267155
2016-05-18,Bandit Meta-Strategy (UCB),1.024905390255581
2016-05-19,Bandit Meta-Strategy (UCB),1.0386170507140413
2016-05-20,Bandit Meta-Strategy (UCB),1.0453504283252941
2016-05-23,Bandit Meta-Strategy (UCB),1.0437818201706959
2016-05-24,Bandit Meta-Strategy (UCB),1.0570760363845504
2016-05-25,Bandit Meta-Strategy (UCB),1.062993899049107
2016-05-26,Bandit Meta-Strategy (UCB),1.067396279724694
2016-05-27,Bandit Meta-Strategy (UCB),1.070222672366681
2016-05-31,Bandit Meta-Strategy (UCB),1.0688334632902237
2016-06-01,Bandit Meta-Strategy (UCB),1.0681558741566604
2016-06-02,Bandit Meta-Strategy (UCB),1.0711572151153521
2016-06-03,Bandit Meta-Strategy (UCB),1.067123118076788
2016-06-06,Bandit Meta-Strategy (UCB),1.0719616876661326
2016-06-07,Bandit Meta-Strategy (UCB),1.0730094925819422
2016-06-08,Bandit Meta-Strategy (UCB),1.0762582873431732
2016-06-09,Bandit Meta-Strategy (UCB),1.0773569945756727
2016-06-10,Bandit Meta-Strategy (UCB),1.0686892704481565
2016-06-13,Bandit Meta-Strategy (UCB),1.0609297865493443
2016-06-14,Bandit Meta-Strategy (UCB),1.062337754836698
2016-06-15,Bandit Meta-Strategy (UCB),1.061688541684022
2016-06-16,Bandit Meta-Strategy (UCB),1.0659743677997608
2016-06-17,Bandit Meta-Strategy (UCB),1.0557817930829503
2016-06-20,Bandit Meta-Strategy (UCB),1.0614105006436179
2016-06-21,Bandit Meta-Strategy (UCB),1.0631605058555587
2016-06-22,Bandit Meta-Strategy (UCB),1.0574453713798533
2016-06-23,Bandit Meta-Strategy (UCB),1.0676750609715313
2016-06-24,Bandit Meta-Strategy (UCB),1.0396304763164959
2016-06-27,Bandit Meta-Strategy (UCB),1.0289648258186308
2016-06-28,Bandit Meta-Strategy (UCB),1.0456034417240285
2016-06-29,Bandit Meta-Strategy (UCB),1.0619582083632153
2016-06-30,Bandit Meta-Strategy (UCB),1.061653541929139
2016-07-01,Bandit Meta-Strategy (UCB),1.0664738115947985
2016-07-05,Bandit Meta-Strategy (UCB),1.0686021603749054
2016-07-06,Bandit Meta-Strategy (UCB),1.070332198243671
2016-07-07,Bandit Meta-Strategy (UCB),1.0712351133390243
2016-07-08,Bandit Meta-Strategy (UCB),1.083741067822778
2016-07-11,Bandit Meta-Strategy (UCB),1.0880036492025615
2016-07-12,Bandit Meta-Strategy (UCB),1.0923615697814741
2016-07-13,Bandit Meta-Strategy (UCB),1.092562050702807
2016-07-14,Bandit Meta-Strategy (UCB),1.0992192375842655
2016-07-15,Bandit Meta-Strategy (UCB),1.09722635002587
2016-07-18,Bandit Meta-Strategy (UCB),1.102380767630651
2016-07-19,Bandit Meta-Strategy (UCB),1.0973121960389203
2016-07-20,Bandit Meta-Strategy (UCB),1.1017454035259844
2016-07-21,Bandit Meta-Strategy (UCB),1.0953879351279316
2016-07-22,Bandit Meta-Strategy (UCB),1.1010010366220913
2016-07-25,Bandit Meta-Strategy (UCB),1.1019054232072716
2016-07-26,Bandit Meta-Strategy (UCB),1.1036848127184413
2016-07-27,Bandit Meta-Strategy (UCB),1.0995365692237615
2016-07-28,Bandit Meta-Strategy (UCB),1.1022158479768076
2016-07-29,Bandit Meta-Strategy (UCB),1.1050086896125033
2016-08-01,Bandit Meta-Strategy (UCB),1.107415974835797
2016-08-02,Bandit Meta-Strategy (UCB),1.1003566061529806
2016-08-03,Bandit Meta-Strategy (UCB),1.0969860942471985
2016-08-04,Bandit Meta-Strategy (UCB),1.1001067494832217
2016-08-05,Bandit Meta-Strategy (UCB),1.1104449117712871
2016-08-08,Bandit Meta-Strategy (UCB),1.107298741801616
2016-08-09,Bandit Meta-Strategy (UCB),1.1085960036221734
2016-08-10,Bandit Meta-Strategy (UCB),1.1055637088147168
2016-08-11,Bandit Meta-Strategy (UCB),1.1106226348220498
2016-08-12,Bandit Meta-Strategy (UCB),1.1164128070877921
2016-08-15,Bandit Meta-Strategy (UCB),1.1153654619758115
2016-08-16,Bandit Meta-Strategy (UCB),1.1082324009054125
2016-08-17,Bandit Meta-Strategy (UCB),1.1105577479917785
2016-08-18,Bandit Meta-Strategy (UCB),1.1137376870027376
2016-08-19,Bandit Meta-Strategy (UCB),1.1084596670836335
2016-08-22,Bandit Meta-Strategy (UCB),1.106117387856574
2016-08-23,Bandit Meta-Strategy (UCB),1.1089528627648761
2016-08-24,Bandit Meta-Strategy (UCB),1.1043420709411358
2016-08-25,Bandit Meta-Strategy (UCB),1.1029935533270598
2016-08-26,Bandit Meta-Strategy (UCB),1.1046571146539477
2016-08-29,Bandit Meta-Strategy (UCB),1.1088209534593445
2016-08-30,Bandit Meta-Strategy (UCB),1.1054338181623031
2016-08-31,Bandit Meta-Strategy (UCB),1.1043249236291008
2016-09-01,Bandit Meta-Strategy (UCB),1.1077263062501588
2016-09-02,Bandit Meta-Strategy (UCB),1.108977185752366
2016-09-06,Bandit Meta-Strategy (UCB),1.116676359555126
2016-09-07,Bandit Meta-Strategy (UCB),1.1122495445657328
2016-09-08,Bandit Meta-Strategy (UCB),1.1114708851327033
2016-09-09,Bandit Meta-Strategy (UCB),1.0859794933255613
2016-09-12,Bandit Meta-Strategy (UCB),1.104110334491692
2016-09-13,Bandit Meta-Strategy (UCB),1.088401337314764
2016-09-14,Bandit Meta-Strategy (UCB),1.0892405341922702
2016-09-15,Bandit Meta-Strategy (UCB),1.1011566020487602
2016-09-16,Bandit Meta-Strategy (UCB),1.1010609488630003
2016-09-19,Bandit Meta-Strategy (UCB),1.098565590320739
2016-09-20,Bandit Meta-Strategy (UCB),1.0991610851065425
2016-09-21,Bandit Meta-Strategy (UCB),1.1053202208358268
2016-09-22,Bandit Meta-Strategy (UCB),1.1111209990811506
2016-09-23,Bandit Meta-Strategy (UCB),1.107559712498188
2016-09-26,Bandit Meta-Strategy (UCB),1.095457742382586
2016-09-27,Bandit Meta-Strategy (UCB),1.1083287816554062
2016-09-28,Bandit Meta-Strategy (UCB),1.1128056935731003
2016-09-29,Bandit Meta-Strategy (UCB),1.1018191287753512
2016-09-30,Bandit Meta-Strategy (UCB),1.1159976523088133
2016-10-03,Bandit Meta-Strategy (UCB),1.1177717675449894
2016-10-04,Bandit Meta-Strategy (UCB),1.115589086458565
2016-10-05,Bandit Meta-Strategy (UCB),1.1217162273592414
2016-10-06,Bandit Meta-Strategy (UCB),1.1151614346328769
2016-10-07,Bandit Meta-Strategy (UCB),1.1120220435401138
2016-10-10,Bandit Meta-Strategy (UCB),1.11462340193458
2016-10-11,Bandit Meta-Strategy (UCB),1.1018522230626406
2016-10-12,Bandit Meta-Strategy (UCB),1.1025814834564036
2016-10-13,Bandit Meta-Strategy (UCB),1.09881078471113
2016-10-14,Bandit Meta-Strategy (UCB),1.10016365194857
2016-10-17,Bandit Meta-Strategy (UCB),1.0968985593238278
2016-10-18,Bandit Meta-Strategy (UCB),1.1136913983534238
2016-10-19,Bandit Meta-Strategy (UCB),1.116634039524427
2016-10-20,Bandit Meta-Strategy (UCB),1.1175111149125623
2016-10-21,Bandit Meta-Strategy (UCB),1.119050590679832
2016-10-24,Bandit Meta-Strategy (UCB),1.130182357687091
2016-10-25,Bandit Meta-Strategy (UCB),1.1318673199898868
2016-10-26,Bandit Meta-Strategy (UCB),1.1330500303814002
2016-10-27,Bandit Meta-Strategy (UCB),1.1302947997437052
2016-10-28,Bandit Meta-Strategy (UCB),1.1264739374475665
2016-10-31,Bandit Meta-Strategy (UCB),1.124354089589249
2016-11-01,Bandit Meta-Strategy (UCB),1.1121828386110206
2016-11-02,Bandit Meta-Strategy (UCB),1.1049726612084603
2016-11-03,Bandit Meta-Strategy (UCB),1.0994476218717213
2016-11-04,Bandit Meta-Strategy (UCB),1.095665823559052
2016-11-07,Bandit Meta-Strategy (UCB),1.1201762648561324
2016-11-08,Bandit Meta-Strategy (UCB),1.1223450421323078
2016-11-09,Bandit Meta-Strategy (UCB),1.1319182272404864
2016-11-10,Bandit Meta-Strategy (UCB),1.1208170357914622
2016-11-11,Bandit Meta-Strategy (UCB),1.1473274597463055
2016-11-14,Bandit Meta-Strategy (UCB),1.1320670670218176
2016-11-15,Bandit Meta-Strategy (UCB),1.1428966928079067
2016-11-16,Bandit Meta-Strategy (UCB),1.1507603385181076
2016-11-17,Bandit Meta-Strategy (UCB),1.151367800993873
2016-11-18,Bandit Meta-Strategy (UCB),1.1468105908245996
2016-11-21,Bandit Meta-Strategy (UCB),1.1564007985586635
2016-11-22,Bandit Meta-Strategy (UCB),1.1569359641703352
2016-11-23,Bandit Meta-Strategy (UCB),1.1578343315909447
2016-11-25,Bandit Meta-Strategy (UCB),1.1646897972971235
2016-11-28,Bandit Meta-Strategy (UCB),1.1588774958488715
2016-11-29,Bandit Meta-Strategy (UCB),1.1564408103075323
2016-11-30,Bandit Meta-Strategy (UCB),1.1560755697948217
2016-12-01,Bandit Meta-Strategy (UCB),1.144617440623008
2016-12-02,Bandit Meta-Strategy (UCB),1.1494799984430115
2016-12-05,Bandit Meta-Strategy (UCB),1.1576631707370186
2016-12-06,Bandit Meta-Strategy (UCB),1.1620212066206201
2016-12-07,Bandit Meta-Strategy (UCB),1.1728347889636637
2016-12-08,Bandit Meta-Strategy (UCB),1.1691165013401845
2016-12-09,Bandit Meta-Strategy (UCB),1.1785771511943879
2016-12-12,Bandit Meta-Strategy (UCB),1.1856523765638973
2016-12-13,Bandit Meta-Strategy (UCB),1.1950900743967297
2016-12-14,Bandit Meta-Strategy (UCB),1.1931084078653595
2016-12-15,Bandit Meta-Strategy (UCB),1.1987534678252012
2016-12-16,Bandit Meta-Strategy (UCB),1.1992525995525745
2016-12-19,Bandit Meta-Strategy (UCB),1.202698938626768
2016-12-20,Bandit Meta-Strategy (UCB),1.2085391499244722
2016-12-21,Bandit Meta-Strategy (UCB),1.2051690862541582
2016-12-22,Bandit Meta-Strategy (UCB),1.2019003913671857
2016-12-23,Bandit Meta-Strategy (UCB),1.206547205423334
2016-12-27,Bandit Meta-Strategy (UCB),1.216752434206527
2016-12-28,Bandit Meta-Strategy (UCB),1.203239808015481
2016-12-29,Bandit Meta-Strategy (UCB),1.204462401870383
2016-12-30,Bandit Meta-Strategy (UCB),1.1959696909437367
2017-01-03,Bandit Meta-Strategy (UCB),1.202565503519062
2017-01-04,Bandit Meta-Strategy (UCB),1.2106336204151293
2017-01-05,Bandit Meta-Strategy (UCB),1.213906630193952
2017-01-06,Bandit Meta-Strategy (UCB),1.2158768462536984
2017-01-09,Bandit Meta-Strategy (UCB),1.217850805547244
2017-01-10,Bandit Meta-Strategy (UCB),1.213214246626007
2017-01-11,Bandit Meta-Strategy (UCB),1.2118934915294468
2017-01-12,Bandit Meta-Strategy (UCB),1.2064160735965834
2017-01-13,Bandit Meta-Strategy (UCB),1.2092986267141677
2017-01-17,Bandit Meta-Strategy (UCB),1.2082382132698481
2017-01-18,Bandit Meta-Strategy (UCB),1.2100074838339372
2017-01-19,Bandit Meta-Strategy (UCB),1.2096542585608379
2017-01-20,Bandit Meta-Strategy (UCB),1.2130685391822285
2017-01-23,Bandit Meta-Strategy (UCB),1.2131408894091604
2017-01-24,Bandit Meta-Strategy (UCB),1.2195816842928338
2017-01-25,Bandit Meta-Strategy (UCB),1.2242521248779967
2017-01-26,Bandit Meta-Strategy (UCB),1.2226790906736111
2017-01-27,Bandit Meta-Strategy (UCB),1.2259285696763933
2017-01-30,Bandit Meta-Strategy (UCB),1.2213962341749458
2017-01-31,Bandit Meta-Strategy (UCB),1.2208040911692755
2017-02-01,Bandit Meta-Strategy (UCB),1.2211006771028226
2017-02-02,Bandit Meta-Strategy (UCB),1.2244449190362836
2017-02-03,Bandit Meta-Strategy (UCB),1.227486467963911
2017-02-06,Bandit Meta-Strategy (UCB),1.2287787694960148
2017-02-07,Bandit Meta-Strategy (UCB),1.232527354418904
2017-02-08,Bandit Meta-Strategy (UCB),1.236075549324358
2017-02-09,Bandit Meta-Strategy (UCB),1.2404690608903721
2017-02-10,Bandit Meta-Strategy (UCB),1.2353837184341132
2017-02-13,Bandit Meta-Strategy (UCB),1.23807360472694
2017-02-14,Bandit Meta-Strategy (UCB),1.2435369494009318
2017-02-15,Bandit Meta-Strategy (UCB),1.253256096002955
2017-02-16,Bandit Meta-Strategy (UCB),1.2576289632338802
2017-02-17,Bandit Meta-Strategy (UCB),1.260993163410712
2017-02-21,Bandit Meta-Strategy (UCB),1.2739740058143494
2017-02-22,Bandit Meta-Strategy (UCB),1.2745036842549184
2017-02-23,Bandit Meta-Strategy (UCB),1.2745383333167455
2017-02-24,Bandit Meta-Strategy (UCB),1.281194877173697
2017-02-27,Bandit Meta-Strategy (UCB),1.2794004300305195
2017-02-28,Bandit Meta-Strategy (UCB),1.2786608786056326
2017-03-01,Bandit Meta-Strategy (UCB),1.292755285384663
2017-03-02,Bandit Meta-Strategy (UCB),1.2875331690451823
2017-03-03,Bandit Meta-Strategy (UCB),1.2886815708677968
2017-03-06,Bandit Meta-Strategy (UCB),1.2852989082262591
2017-03-07,Bandit Meta-Strategy (UCB),1.284351497344243
2017-03-08,Bandit Meta-Strategy (UCB),1.2848985966761093
2017-03-09,Bandit Meta-Strategy (UCB),1.2891967837152118
2017-03-10,Bandit Meta-Strategy (UCB),1.2923160731808097
2017-03-13,Bandit Meta-Strategy (UCB),1.2945640742501339
2017-03-14,Bandit Meta-Strategy (UCB),1.2968322811972077
2017-03-15,Bandit Meta-Strategy (UCB),1.3035939207787006
2017-03-16,Bandit Meta-Strategy (UCB),1.303913542076482
2017-03-17,Bandit Meta-Strategy (UCB),1.302055061738595
2017-03-20,Bandit Meta-Strategy (UCB),1.30556616833759
2017-03-21,Bandit Meta-Strategy (UCB),1.2935924710090199
2017-03-22,Bandit Meta-Strategy (UCB),1.296562617258002
2017-03-23,Bandit Meta-Strategy (UCB),1.2934804715511354
2017-03-24,Bandit Meta-Strategy (UCB),1.2925941643789085
2017-03-27,Bandit Meta-Strategy (UCB),1.2963856054801768
2017-03-28,Bandit Meta-Strategy (UCB),1.3025389655303579
2017-03-29,Bandit Meta-Strategy (UCB),1.3021475476666782
2017-03-30,Bandit Meta-Strategy (UCB),1.3083943698465264
2017-03-31,Bandit Meta-Strategy (UCB),1.307466848237098
2017-04-03,Bandit Meta-Strategy (UCB),1.310186155814679
2017-04-04,Bandit Meta-Strategy (UCB),1.3073473263931572
2017-04-05,Bandit Meta-Strategy (UCB),1.3026066187914633
2017-04-06,Bandit Meta-Strategy (UCB),1.3034030193055823
2017-04-07,Bandit Meta-Strategy (UCB),1.3028506487480145
2017-04-10,Bandit Meta-Strategy (UCB),1.3038271896174665
2017-04-11,Bandit Meta-Strategy (UCB),1.3022717297480193
2017-04-12,Bandit Meta-Strategy (UCB),1.2999212711499792
2017-04-13,Bandit Meta-Strategy (UCB),1.293764737828269
2017-04-17,Bandit Meta-Strategy (UCB),1.3067708452842042
2017-04-18,Bandit Meta-Strategy (UCB),1.3015751076460698
2017-04-19,Bandit Meta-Strategy (UCB),1.2972919302778538
2017-04-20,Bandit Meta-Strategy (UCB),1.3059705807008055
2017-04-21,Bandit Meta-Strategy (UCB),1.3046606187815861
2017-04-24,Bandit Meta-Strategy (UCB),1.318228235814181
2017-04-25,Bandit Meta-Strategy (UCB),1.3292736890686927
2017-04-26,Bandit Meta-Strategy (UCB),1.3258738355469235
2017-04-27,Bandit Meta-Strategy (UCB),1.3283958853677709
2017-04-28,Bandit Meta-Strategy (UCB),1.3290849576598533
2017-05-01,Bandit Meta-Strategy (UCB),1.3371830210766285
2017-05-02,Bandit Meta-Strategy (UCB),1.3359662157388517
2017-05-03,Bandit Meta-Strategy (UCB),1.333642237004608
2017-05-04,Bandit Meta-Strategy (UCB),1.3320874625143286
2017-05-05,Bandit Meta-Strategy (UCB),1.3348010183522208
2017-05-08,Bandit Meta-Strategy (UCB),1.3380606485301194
2017-05-09,Bandit Meta-Strategy (UCB),1.3405541794597617
2017-05-10,Bandit Meta-Strategy (UCB),1.351820883858901
2017-05-11,Bandit Meta-Strategy (UCB),1.3530119116496475
2017-05-12,Bandit Meta-Strategy (UCB),1.356786137422071
2017-05-15,Bandit Meta-Strategy (UCB),1.365050997608238
2017-05-16,Bandit Meta-Strategy (UCB),1.365919472956703
2017-05-17,Bandit Meta-Strategy (UCB),1.3374019230073297
2017-05-18,Bandit Meta-Strategy (UCB),1.3485359481788974
2017-05-19,Bandit Meta-Strategy (UCB),1.3568441531778488
2017-05-22,Bandit Meta-Strategy (UCB),1.3620690933571518
2017-05-23,Bandit Meta-Strategy (UCB),1.3627094572984852
2017-05-24,Bandit Meta-Strategy (UCB),1.368584142581037
2017-05-25,Bandit Meta-Strategy (UCB),1.3755365692196635
2017-05-26,Bandit Meta-Strategy (UCB),1.3786192593918933
2017-05-30,Bandit Meta-Strategy (UCB),1.380894958170838
2017-05-31,Bandit Meta-Strategy (UCB),1.3801574221125985
2017-06-01,Bandit Meta-Strategy (UCB),1.3871299892417865
2017-06-02,Bandit Meta-Strategy (UCB),1.3884310790754304
2017-06-05,Bandit Meta-Strategy (UCB),1.3916458285063305
2017-06-06,Bandit Meta-Strategy (UCB),1.3887692785712056
2017-06-07,Bandit Meta-Strategy (UCB),1.3914881748437105
2017-06-08,Bandit Meta-Strategy (UCB),1.3895355682674213
2017-06-09,Bandit Meta-Strategy (UCB),1.388401119248975
2017-06-12,Bandit Meta-Strategy (UCB),1.3880153960947446
2017-06-13,Bandit Meta-Strategy (UCB),1.3927988019198208
2017-06-14,Bandit Meta-Strategy (UCB),1.395653783767114
2017-06-15,Bandit Meta-Strategy (UCB),1.3933393386043558
2017-06-16,Bandit Meta-Strategy (UCB),1.38842221030882
2017-06-19,Bandit Meta-Strategy (UCB),1.396008783416133
2017-06-20,Bandit Meta-Strategy (UCB),1.3913609648258685
2017-06-21,Bandit Meta-Strategy (UCB),1.394544504918374
2017-06-22,Bandit Meta-Strategy (UCB),1.3916995628325612
2017-06-23,Bandit Meta-Strategy (UCB),1.390682887307248
2017-06-26,Bandit Meta-Strategy (UCB),1.3913672220967515
2017-06-27,Bandit Meta-Strategy (UCB),1.38174728007755
2017-06-28,Bandit Meta-Strategy (UCB),1.3918752130209233
2017-06-29,Bandit Meta-Strategy (UCB),1.3766683153010504
2017-06-30,Bandit Meta-Strategy (UCB),1.3760731749075974
2017-07-03,Bandit Meta-Strategy (UCB),1.375579732031124
2017-07-05,Bandit Meta-Strategy (UCB),1.3745112629899487
2017-07-06,Bandit Meta-Strategy (UCB),1.36150343290707
2017-07-07,Bandit Meta-Strategy (UCB),1.369552897658235
2017-07-10,Bandit Meta-Strategy (UCB),1.3720572939015374
2017-07-11,Bandit Meta-Strategy (UCB),1.3746075856534195
2017-07-12,Bandit Meta-Strategy (UCB),1.3853402871064895
2017-07-13,Bandit Meta-Strategy (UCB),1.3867005968346633
2017-07-14,Bandit Meta-Strategy (UCB),1.3958565701115404
2017-07-17,Bandit Meta-Strategy (UCB),1.3942530399248207
2017-07-18,Bandit Meta-Strategy (UCB),1.4075642473663033
2017-07-19,Bandit Meta-Strategy (UCB),1.4122797751780625
2017-07-20,Bandit Meta-Strategy (UCB),1.4129326891574832
2017-07-21,Bandit Meta-Strategy (UCB),1.4125425023689882
2017-07-24,Bandit Meta-Strategy (UCB),1.4124812750080376
2017-07-25,Bandit Meta-Strategy (UCB),1.4164152960808896
2017-07-26,Bandit Meta-Strategy (UCB),1.4197522211297906
2017-07-27,Bandit Meta-Strategy (UCB),1.4196151200643452
2017-07-28,Bandit Meta-Strategy (UCB),1.4181553468755357
2017-07-31,Bandit Meta-Strategy (UCB),1.4152494433523033
2017-08-01,Bandit Meta-Strategy (UCB),1.4204468480914094
2017-08-02,Bandit Meta-Strategy (UCB),1.4233509990194495
2017-08-03,Bandit Meta-Strategy (UCB),1.4265484367977828
2017-08-04,Bandit Meta-Strategy (UCB),1.4301849280266947
2017-08-07,Bandit Meta-Strategy (UCB),1.4346444755062222
2017-08-08,Bandit Meta-Strategy (UCB),1.4346125467381021
2017-08-09,Bandit Meta-Strategy (UCB),1.4324848179121004
2017-08-10,Bandit Meta-Strategy (UCB),1.4123143343111282
2017-08-11,Bandit Meta-Strategy (UCB),1.410950162427637
2017-08-14,Bandit Meta-Strategy (UCB),1.4243136530561786
2017-08-15,Bandit Meta-Strategy (UCB),1.424779059695955
2017-08-16,Bandit Meta-Strategy (UCB),1.4260186744091508
2017-08-17,Bandit Meta-Strategy (UCB),1.406069991234396
2017-08-18,Bandit Meta-Strategy (UCB),1.4031724848421316
2017-08-21,Bandit Meta-Strategy (UCB),1.4033418561449367
2017-08-22,Bandit Meta-Strategy (UCB),1.4167239010021218
2017-08-23,Bandit Meta-Strategy (UCB),1.4138736719806446
2017-08-24,Bandit Meta-Strategy (UCB),1.4094582934734556
2017-08-25,Bandit Meta-Strategy (UCB),1.409577334047489
2017-08-28,Bandit Meta-Strategy (UCB),1.4111600630495373
2017-08-29,Bandit Meta-Strategy (UCB),1.4134857778837173
2017-08-30,Bandit Meta-Strategy (UCB),1.416799666288569
2017-08-31,Bandit Meta-Strategy (UCB),1.4220627236749628
2017-09-01,Bandit Meta-Strategy (UCB),1.4238747102679892
2017-09-05,Bandit Meta-Strategy (UCB),1.4178204238613923
2017-09-06,Bandit Meta-Strategy (UCB),1.424391633723056
2017-09-07,Bandit Meta-Strategy (UCB),1.4262401715963928
2017-09-08,Bandit Meta-Strategy (UCB),1.418584047235659
2017-09-11,Bandit Meta-Strategy (UCB),1.4374042693497633
2017-09-12,Bandit Meta-Strategy (UCB),1.4449565309308536
2017-09-13,Bandit Meta-Strategy (UCB),1.446650637033148
2017-09-14,Bandit Meta-Strategy (UCB),1.4462162659047582
2017-09-15,Bandit Meta-Strategy (UCB),1.4511814315903413
2017-09-18,Bandit Meta-Strategy (UCB),1.4541173934621954
2017-09-19,Bandit Meta-Strategy (UCB),1.4567728507233952
2017-09-20,Bandit Meta-Strategy (UCB),1.4568793782803864
2017-09-21,Bandit Meta-Strategy (UCB),1.4465270161248505
2017-09-22,Bandit Meta-Strategy (UCB),1.4407200836164373
2017-09-25,Bandit Meta-Strategy (UCB),1.4287496479247481
2017-09-26,Bandit Meta-Strategy (UCB),1.429129636321456
2017-09-27,Bandit Meta-Strategy (UCB),1.4323643534079493
2017-09-28,Bandit Meta-Strategy (UCB),1.4337366355434162
2017-09-29,Bandit Meta-Strategy (UCB),1.4386535103612814
2017-10-02,Bandit Meta-Strategy (UCB),1.4424600985531553
2017-10-03,Bandit Meta-Strategy (UCB),1.450651412319988
2017-10-04,Bandit Meta-Strategy (UCB),1.4526916675554995
2017-10-05,Bandit Meta-Strategy (UCB),1.4621950345545796
2017-10-06,Bandit Meta-Strategy (UCB),1.4643179346324382
2017-10-09,Bandit Meta-Strategy (UCB),1.465023169098894
